31.247558530805033, 5.757766526472967e-35
32.30689138030641, 3.937213754063865e-35
33.58984694979499, 2.71023412565187e-35
35.22697048014945, 1.593308099947879e-35
37.41797762589321, 1.0536702626088096e-35
38.38917558923432, 8.393850131033402e-36
39.80757927920239, 6.665131613269014e-36
42.47249472556972, 4.315567637977103e-36
44.62906925450695, 3.374981441572337e-36
47.12232288750718, 2.3913501283973747e-36
49.75860640131616, 1.8932852696251443e-36
53.00748677984464, 1.3867542904854553e-36
56.41928211921207, 1.1119974616930776e-36
60.88476873957841, 8.028285776107003e-37
64.33128350804444, 6.609198083746188e-37
68.91679736075069, 4.874756682120457e-37
73.35264121352837, 3.913268624617376e-37
78.21829310467889, 3.0499277686360927e-37
84.1117354503321, 2.4421776364921238e-37
90.19662279641234, 1.9644127837690224e-37
97.26525547345246, 1.5906371676505284e-37
104.89079802536997, 1.3425194655383349e-37
113.1128735806278, 1.1139678175663015e-37
121.9793918148303, 9.236407188137939e-38
131.5415190636241, 7.709534149183405e-38
142.6511224578055, 6.526079218923836e-38
153.8343517296829, 5.479619722674619e-38
166.36003304381498, 4.6265239555084855e-38
179.9059561631721, 3.9178311668596486e-38
195.1032120342899, 3.390929184980101e-38
210.39951328770763, 2.868356088256315e-38
228.1718029571216, 2.4688452518020175e-38
247.44704281620423, 2.147125577617909e-38
267.6008743188092, 1.872894920713724e-38
291.0229334177753, 1.648227404820423e-38
315.61096553791185, 1.4559111306392184e-38
341.31337924765046, 1.252681720661495e-38
369.1080873192221, 1.0742349903731463e-38
400.2856687019144, 9.222197206255718e-39
431.6702275040063, 7.847327230149931e-39
468.13532045097446, 6.802021801041558e-39
507.68027159616355, 5.887230270953892e-39
550.5665453240249, 5.106800665055445e-39
595.4037860459664, 4.402089283532695e-39
643.890560052875, 3.7778005667097475e-39
703.8067616747104, 3.186721325095399e-39
751.1158043621555, 2.7754908244700147e-39
818.9194802310229, 2.3548722642059156e-39
872.3329645891083, 2.0662457439774506e-39
926.1214272134863, 1.8356700893264764e-39
983.1142848636977, 1.7424346412801647e-39
1023.1142848636977, 1.65e-39
