1.0226434695609392, 1.7810021446938905e-28
1.0412269731244066, 1.3466720831288696e-28
1.0562035609643727, 1.11342072657957e-28
1.0759996177818414, 8.909351352331141e-29
1.0934872980306516, 6.877351212835318e-29
1.1166696309951487, 5.395431543547458e-29
1.1416485358334578, 4.2311732176322745e-29
1.160707888983604, 2.961844726490654e-29
1.1867502019023863, 2.1746878058843107e-29
1.2129354662532463, 1.5853129291951773e-29
1.246733510864939, 1.169373096199685e-29
1.2944176709925175, 8.603650755949671e-30
1.3312341642728776, 6.34479098663032e-30
1.3687646756518845, 4.756747032972135e-30
1.4073532572954413, 3.56617615668788e-30
1.4510790570593122, 2.652849210474221e-30
1.5003515641547474, 1.960732300106572e-30
1.5513006597715349, 1.4540232839852316e-30
1.6039786829374765, 1.0770651629752153e-30
1.6584554963320242, 8.049559530217068e-31
1.714803185058074, 6.123804151142026e-31
1.773826750114012, 4.649207242245001e-31
1.8435858640021197, 3.5005164217241997e-31
1.916913686494505, 2.6352438562058184e-31
1.9946347161950273, 1.9662938065342869e-31
2.084042220770136, 1.4621287078474882e-31
2.1790852499177435, 1.088437931373842e-31
2.278460157141755, 8.089060290454844e-32
2.3823709874956043, 6.026677697459793e-32
2.4910277771686844, 4.5088626923556483e-32
2.604643199739444, 3.3789340367095715e-32
2.723437531022421, 2.5279516149456573e-32
2.8476643811499778, 1.905523330596693e-32
2.9804852762319713, 1.42491315692592e-32
3.134513780163065, 1.0638332996574385e-32
3.3105018243382625, 8.034992443001206e-33
3.5004690337903184, 6.003051300783533e-33
3.7062767684998654, 4.487921988895263e-33
3.915358920698766, 3.691998275034129e-33
4.068397295645837, 2.9403634583048648e-33
4.2825318384172375, 2.5044664901535972e-33
4.463464330053493, 2.027675408017838e-33
4.712536417019385, 1.7311288160737037e-33
4.9466207346257445, 1.4003155635312739e-33
5.216214694349782, 1.2064096551401052e-33
5.46370343318293, 9.705194989036593e-34
5.775571894655267, 8.238956764420432e-34
6.055096213592913, 6.6431219895830155e-34
6.388168622571919, 5.723942251827638e-34
6.677226115405621, 4.650017662869922e-34
7.055311980038317, 3.914698019143462e-34
7.4037519545986665, 3.431054728561151e-34
7.8239747467631435, 3.0088841422836388e-34
8.320112992170658, 2.5540287762043976e-34
8.847698103862726, 2.1626862078552843e-34
9.40875326511077, 1.8357512445030761e-34
10.00538636880982, 1.5582392949352432e-34
10.639836031918739, 1.3194771582420475e-34
11.314525952253234, 1.1186543068818072e-34
12.032107762591602, 9.61123510283681e-35
12.795367621475812, 8.419441276447491e-35
13.607123269496084, 7.438261293940306e-35
14.470330285097264, 6.539648350208165e-35
15.388322590040556, 5.763548578938151e-35
16.364525109483818, 5.06725691208287e-35
17.4026844208873, 4.465894771516359e-35
18.506704168120308, 3.9358999269801884e-35
19.680875622784292, 3.4983535370064943e-35
20.92980100838829, 3.166487781837335e-35
22.258000015155865, 2.869579327226774e-35
23.670505573931287, 2.6036640789178363e-35
25.17262888510762, 2.3595292736517178e-35
26.770010561788446, 2.1305262715812465e-35
28.468827546482892, 1.930755640400967e-35
30.275475813795527, 1.7518383473086431e-35
32.196775025424486, 1.589500779323758e-35
34.24033834474787, 1.4633325698089188e-35
36.41357888970329, 1.3455475027422518e-35
38.724755410018716, 1.2372430707069914e-35
41.18262272730951, 1.1376561681343102e-35
43.796563250197515, 1.0486235760301131e-35
46.57637738064556, 9.65388033925485e-36
49.53254791430713, 8.866079249453578e-36
52.6763013028682, 8.132704794928728e-36
56.019767781027184, 7.496242031404982e-36
59.5755972680811, 6.934754424859627e-36
63.356871336384486, 6.376569271412509e-36
67.37825420182685, 5.8775410879704504e-36
71.65488199665673, 5.417566683648449e-36
76.20295560901589, 4.993589722723981e-36
81.03970422867474, 4.602793057288576e-36
86.18337985580698, 4.237441768154577e-36
91.65375576036801, 3.915298978984103e-36
97.47127650384287, 3.613265056678167e-36
103.65805159287083, 3.3345306296887784e-36
110.23751863562205, 3.0772983287737904e-36
117.23460289094338, 2.8399094373164612e-36
124.67581169371492, 2.6208331953869385e-36
132.58933487364968, 2.4186569289099128e-36
141.0050357779821, 2.2293736447127828e-36
149.95477433807804, 2.0524148883838618e-36
159.47230039334192, 1.884928382546597e-36
169.59403650245025, 1.7332086569458023e-36
180.35805297577966, 1.5917708494724146e-36
191.80556910479692, 1.4654224508756608e-36
203.9795037000061, 1.3474691672417648e-36
216.92612015330826, 1.2390100585549665e-36
230.69408190805555, 1.1365230064682673e-36
245.3350689587296, 1.0374721290038513e-36
260.9043885896729, 9.424741625714339e-37
277.46267107013983, 8.603351365605709e-37
295.07182402536137, 7.853547360716992e-37
313.79828325228556, 7.1604081133351315e-37
333.7131998195071, 6.5284440259406415e-37
354.89199806819823, 5.952255894530179e-37
377.41488907528634, 5.426921038641282e-37
401.36552676210385, 4.9180611124737095e-37
426.8360648614638, 4.456914875636635e-37
453.9218377486814, 4.024351102052368e-37
482.72798019782266, 3.651426641511733e-37
513.3604911647379, 3.2970391490217433e-37
545.9381967150896, 2.987889433004664e-37
580.5832738633557, 2.7077274064246195e-37
617.425396618574, 2.4449301986154246e-37
656.6016394701776, 2.1889906275765117e-37
698.2619331999609, 1.9527311090764792e-37
742.5667233680248, 1.7461983933574478e-37
789.6820085898604, 1.5596186698967795e-37
839.7881012667879, 1.396355058696872e-37
893.0712746042502, 1.2456453344674673e-37
949.7359573893331, 1.1125492539080412e-37
997.1979743479538, 1.0642518632728258e-37
